,TEMP_predite_mean,TEMP_predite_CONF_lower,TEMP_predite_CONF_upper
1993-01-01,28.702216233852525,27.997166761464246,29.407265706240803
1993-01-02,28.61051904692339,27.90546957453511,29.315568519311668
1993-01-03,28.670395677824917,27.96534620543664,29.375445150213196
1993-01-04,28.42711637600267,27.72206690361439,29.132165848390947
1993-01-05,28.297950569363042,27.592901096974764,29.00300004175132
1993-01-06,28.44579967322713,27.74075020083885,29.150849145615407
1993-01-07,28.531878968246165,27.826829495857886,29.236928440634443
1993-01-08,28.53704724250629,27.83199777011801,29.24209671489457
1993-01-09,28.413640726167127,27.70859125377885,29.118690198555406
1993-01-10,28.304406826508565,27.599357354120286,29.009456298896843
1993-01-11,28.32644153414924,27.62139206176096,29.031491006537518
1993-01-12,28.434420310285578,27.7293708378973,29.139469782673856
1993-01-13,28.574205537590373,27.869156065202095,29.27925500997865
1993-01-14,28.69610710185961,27.99105762947133,29.40115657424789
1993-01-15,28.688296631289717,27.983247158901438,29.393346103677995
1993-01-16,28.53357161937885,27.828522146990572,29.23862109176713
1993-01-17,28.30656769300296,27.601518220614683,29.01161716539124
1993-01-18,28.590859329496144,27.885809857107866,29.295908801884423
1993-01-19,28.695890267112105,27.990840794723827,29.400939739500384
1993-01-20,28.56678437682048,27.8617349044322,29.271833849208758
1993-01-21,28.472477192858346,27.767427720470067,29.177526665246624
1993-01-22,28.577117089434747,27.87206761704647,29.282166561823026
1993-01-23,28.836919912799377,28.1318704404111,29.541969385187656
1993-01-24,28.858673083834333,28.153623611446054,29.56372255622261
1993-01-25,28.66230436824731,27.95725489585903,29.367353840635587
1993-01-26,28.664893594226417,27.959844121838138,29.369943066614695
1993-01-27,28.827797217123805,28.122747744735527,29.532846689512084
1993-01-28,28.8426355346312,28.13758606224292,29.547685007019478
1993-01-29,28.68561386310445,27.98056439071617,29.39066333549273
1993-01-30,28.872366365304128,28.16731689291585,29.577415837692406
1993-01-31,28.68991653417172,27.98486706178344,29.394966006559997
1993-02-01,28.453006661412473,27.747957189024195,29.158056133800752
1993-02-02,27.953016824388246,27.247967351999968,28.658066296776525
1993-02-03,27.703376942693414,26.998327470305135,28.408426415081692
1993-02-04,27.495378286969494,26.790328814581216,28.200427759357773
1993-02-05,27.240214699314294,26.535165226926015,27.945264171702572
1993-02-06,26.774763852642312,26.069714380254034,27.47981332503059
1993-02-07,27.28161474001385,26.576565267625572,27.98666421240213
1993-02-08,27.23873429412745,26.533684821739172,27.94378376651573
1993-02-09,27.228607395395827,26.523557923007548,27.933656867784105
1993-02-10,27.571640039495893,26.866590567107615,28.27668951188417
1993-02-11,27.311510179188243,26.606460706799965,28.01655965157652
1993-02-12,27.570073340284342,26.865023867896063,28.27512281267262
1993-02-13,27.780250316007834,27.075200843619555,28.485299788396112
1993-02-14,28.037856706714873,27.332807234326594,28.74290617910315
1993-02-15,27.994413046898618,27.28936357451034,28.699462519286897
1993-02-16,28.117728748060056,27.412679275671778,28.822778220448335
1993-02-17,28.514246238144207,27.809196765755928,29.219295710532485
1993-02-18,28.73254165557718,28.0274921831889,29.437591127965458
1993-02-19,28.5718347115245,27.86678523913622,29.276884183912777
1993-02-20,28.670024870119875,27.964975397731596,29.375074342508153
1993-02-21,28.295603346408033,27.590553874019754,29.00065281879631
1993-02-22,28.26284939624323,27.55779992385495,28.967898868631508
1993-02-23,28.53944627920362,27.83439680681534,29.2444957515919
1993-02-24,28.255653068374084,27.550603595985805,28.960702540762362
1993-02-25,27.915625922915495,27.210576450527217,28.620675395303774
1993-02-26,28.034261356824942,27.329211884436663,28.73931082921322
